2016,pound,q,dogsjohnson,falcon,falcon,1,pools,pools,2,3
2016,pound,dfx,kristoff,falcon,ness,1,pools,pools,1,3
2016,pound,dfx,kristoff,falcon,ness,1,pools,pools,2,3
2016,pound,holosly,iceking,falcon,pika,2,pools,pools,1,3
2016,pound,holosly,iceking,falcon,falcon,2,pools,pools,2,3
2016,pound,tank,iceking,yoshi,pika,1,pools,pools,1,3
2016,pound,tank,iceking,yoshi,pika,1,pools,pools,2,3
2016,pound,lldl,dfx,fox,fox,2,pools,pools,1,3
2016,pound,lldl,dfx,fox,falcon,1,pools,pools,2,3
2016,pound,lldl,dfx,fox,pika,2,pools,pools,3,3
2016,pound,thekuzinator,fckvwls,pika,falcon,2,pools,pools,1,3
2016,pound,thekuzinator,fckvwls,yoshi,falcon,1,pools,pools,2,3
2016,pound,thekuzinator,fckvwls,yoshi,puff,1,pools,pools,3,3
2016,pound,korobeniki,comboblaze,yoshi,falcon,2,pools,pools,1,3
2016,pound,korobeniki,comboblaze,yoshi,falcon,1,pools,pools,2,3
2016,pound,korobeniki,comboblaze,yoshi,falcon,2,pools,pools,3,3
2016,pound,tacos,dfx,yoshi,falcon,1,pools,pools,1,3
2016,pound,tacos,dfx,falcon,falcon,1,pools,pools,2,3
2016,pound,amida,fireblaster,kirby,yoshi,2,pools,pools,1,3
2016,pound,amida,fireblaster,kirby,yoshi,2,pools,pools,2,3
2016,pound,superboomfan,mrsir,falcon,samus,1,pools,pools,1,3
2016,pound,superboomfan,mrsir,pika,samus,1,pools,pools,2,3
2016,pound,daniel,firo,falcon,link,2,pools,pools,1,3
2016,pound,daniel,firo,falcon,link,1,pools,pools,2,3
2016,pound,daniel,firo,falcon,ness,2,pools,pools,3,3
2016,pound,theprotagonist,tank,fox,fox,2,pools,pools,1,3
2016,pound,theprotagonist,tank,fox,fox,2,pools,pools,2,3
2016,pound,theprotagonist,dragonlota,fox,kirby,1,pools,pools,1,3
2016,pound,theprotagonist,dragonlota,fox,kirby,1,pools,pools,2,3
2016,pound,jamjar,daniel,kirby,pika,2,bracket,top32,1,3
2016,pound,jamjar,daniel,kirby,pika,2,bracket,top32,2,3
2016,pound,darkhorse,kerokeroppi,puff,kirby,2,bracket,top32,1,3
2016,pound,darkhorse,kerokeroppi,puff,kirby,2,bracket,top32,2,3
2016,pound,lordnarwhal,revan,falcon,kirby,2,bracket,top32,1,3
2016,pound,lordnarwhal,revan,kirby,kirby,2,bracket,top32,2,3
2016,pound,tacos,tank,yoshi,falcon,1,bracket,top32,1,3
2016,pound,tacos,tank,yoshi,fox,1,bracket,top32,2,3
2016,pound,ld,comboblaze,fox,falcon,1,bracket,top32,1,3
2016,pound,ld,comboblaze,fox,falcon,1,bracket,top32,2,3
2016,pound,thekuzinator,superboomfan,yoshi,falcon,2,bracket,top32,1,3
2016,pound,thekuzinator,superboomfan,yoshi,falcon,2,bracket,top32,2,3
2016,pound,firo,fireblaster,ness,mario,2,bracket,top32,1,3
2016,pound,firo,fireblaster,ness,mario,1,bracket,top32,2,3
2016,pound,firo,fireblaster,ness,yoshi,1,bracket,top32,3,3
2016,pound,clubbadubba,barksanchez,pika,pika,2,bracket,top32,1,3
2016,pound,clubbadubba,barksanchez,pika,pika,1,bracket,top32,2,3
2016,pound,clubbadubba,barksanchez,pika,pika,2,bracket,top32,3,3
2016,pound,kerokeroppi,firo,pika,ness,1,bracket,top32,1,5
2016,pound,kerokeroppi,firo,pika,ness,1,bracket,top32,2,5
2016,pound,kerokeroppi,firo,pika,link,2,bracket,top32,3,5
2016,pound,kerokeroppi,firo,falcon,link,1,bracket,top32,4,5
2016,pound,superboomfan,barksanchez,falcon,pika,1,bracket,top16,1,5
2016,pound,superboomfan,barksanchez,falcon,pika,1,bracket,top16,2,5
2016,pound,superboomfan,barksanchez,falcon,pika,1,bracket,top16,3,5
2016,pound,tacos,revan,pika,kirby,1,bracket,top16,1,5
2016,pound,tacos,revan,pika,kirby,1,bracket,top16,2,5
2016,pound,tacos,revan,pika,kirby,2,bracket,top16,3,5
2016,pound,tacos,revan,pika,kirby,1,bracket,top16,4,5
2016,pound,comboblaze,nothing,falcon,falcon,1,bracket,top32,1,3
2016,pound,comboblaze,nothing,falcon,falcon,1,bracket,top32,2,3
2016,pound,darkhorse,poohbearninja,falcon,falcon,1,bracket,top32,1,3
2016,pound,darkhorse,poohbearninja,falcon,falcon,1,bracket,top32,2,3
2016,pound,lordnarwhal,mrsir,falcon,samus,1,bracket,top32,1,3
2016,pound,lordnarwhal,mrsir,falcon,samus,1,bracket,top32,2,3
2016,pound,jimmyjoe,clubbadubba,pika,pika,2,bracket,top32,1,3
2016,pound,jimmyjoe,clubbadubba,kirby,pika,2,bracket,top32,2,3
2016,pound,lordnarwhal,daniel,falcon,falcon,1,bracket,top16,1,3
2016,pound,lordnarwhal,daniel,falcon,falcon,2,bracket,top16,2,3
2016,pound,lordnarwhal,daniel,kirby,falcon,1,bracket,top16,3,3
2016,pound,thekuzinator,clubbadubba,yoshi,pika,2,bracket,top16,1,3
2016,pound,thekuzinator,clubbadubba,kirby,falcon,2,bracket,top16,2,3
2016,pound,shears,comboblaze,pika,falcon,1,bracket,top16,1,3
2016,pound,shears,comboblaze,pika,falcon,1,bracket,top16,2,3
2016,pound,lordnarwhal,ld,falcon,fox,2,bracket,top16,1,5
2016,pound,lordnarwhal,ld,falcon,fox,2,bracket,top16,2,5
2016,pound,lordnarwhal,ld,falcon,fox,2,bracket,top16,3,5
2016,pound,revan,shears,kirby,pika,1,bracket,top16,1,5
2016,pound,revan,shears,kirby,pika,1,bracket,top16,2,5
2016,pound,revan,shears,kirby,pika,1,bracket,top16,3,5
2016,pound,fireblaster,barksanchez,yoshi,pika,2,bracket,top16,1,5
2016,pound,fireblaster,barksanchez,yoshi,pika,1,bracket,top16,2,5
2016,pound,fireblaster,barksanchez,yoshi,pika,2,bracket,top16,3,5
2016,pound,fireblaster,barksanchez,yoshi,pika,2,bracket,top16,4,5
2016,pound,clubbadubba,firo,pika,falcon,2,bracket,top16,1,5
2016,pound,clubbadubba,firo,falcon,falcon,1,bracket,top16,2,5
2016,pound,clubbadubba,firo,falcon,ness,2,bracket,top16,3,5
2016,pound,clubbadubba,firo,pika,ness,2,bracket,top16,4,5
2016,pound,revan,firo,kirby,link,1,bracket,top8,1,5
2016,pound,revan,firo,kirby,link,1,bracket,top8,2,5
2016,pound,revan,firo,kirby,link,2,bracket,top8,3,5
2016,pound,revan,firo,kirby,link,1,bracket,top8,4,5
2016,pound,ld,barksanchez,fox,pika,2,bracket,top8,1,5
2016,pound,ld,barksanchez,fox,pika,2,bracket,top8,2,5
2016,pound,ld,barksanchez,fox,pika,1,bracket,top8,3,5
2016,pound,ld,barksanchez,fox,pika,2,bracket,top8,4,5
2016,pound,wizzrobe,superboomfan,yoshi,pika,1,bracket,top8,1,5
2016,pound,wizzrobe,superboomfan,yoshi,pika,2,bracket,top8,2,5
2016,pound,wizzrobe,superboomfan,yoshi,pika,1,bracket,top8,3,5
2016,pound,wizzrobe,superboomfan,yoshi,kirby,2,bracket,top8,4,5
2016,pound,wizzrobe,superboomfan,yoshi,kirby,2,bracket,top8,5,5
2016,pound,tacos,kerokeroppi,falcon,pika,1,bracket,top8,1,5
2016,pound,tacos,kerokeroppi,yoshi,pika,2,bracket,top8,2,5
2016,pound,tacos,kerokeroppi,yoshi,pika,1,bracket,top8,3,5
2016,pound,tacos,kerokeroppi,dk,pika,2,bracket,top8,4,5
2016,pound,tacos,kerokeroppi,falcon,pika,1,bracket,top8,5,5
2016,pound,revan,kerokeroppi,kirby,pika,2,bracket,top8,1,5
2016,pound,revan,kerokeroppi,kirby,pika,2,bracket,top8,2,5
2016,pound,revan,kerokeroppi,kirby,pika,2,bracket,top8,3,5
2016,pound,tacos,superboomfan,yoshi,kirby,2,bracket,wf,1,5
2016,pound,tacos,superboomfan,fox,kirby,2,bracket,wf,2,5
2016,pound,tacos,superboomfan,pika,kirby,2,bracket,wf,3,5
2016,pound,tacos,kerokeroppi,falcon,kirby,1,bracket,lf,1,5
2016,pound,tacos,kerokeroppi,pika,pika,1,bracket,lf,2,5
2016,pound,tacos,kerokeroppi,falcon,kirby,2,bracket,lf,3,5
2016,pound,tacos,kerokeroppi,pika,kirby,1,bracket,lf,4,5
2016,pound,superboomfan,tacos,kirby,falcon,1,bracket,gf,1,5
2016,pound,superboomfan,tacos,kirby,pika,1,bracket,gf,2,5
2016,pound,superboomfan,tacos,dk,dk,2,bracket,gf,3,5
2016,pound,superboomfan,tacos,dk,dk,1,bracket,gf,4,5
2016,goml,derek,fireblaster,pika,yoshi,2,bracket,top16,1,3
2016,goml,derek,fireblaster,pika,yoshi,1,bracket,top16,2,3
2016,goml,derek,fireblaster,pika,yoshi,1,bracket,top16,3,3
2016,goml,revan,thez,kirby,pika,2,bracket,top16,1,3
2016,goml,revan,thez,kirby,pika,1,bracket,top16,2,3
2016,goml,revan,thez,kirby,pika,2,bracket,top16,3,3
2016,goml,ivor,shake,fox,fox,1,pools,pools,1,3
2016,goml,ivor,shake,fox,fox,1,pools,pools,2,3
2016,goml,ivor,shake,fox,link,2,pools,pools,3,3
2016,goml,thez,superboomfan,pika,pika,2,bracket,gf,1,5
2016,goml,thez,superboomfan,pika,pika,2,bracket,gf,2,5
2016,goml,thez,superboomfan,fox,pika,2,bracket,gf,3,5
2016,goml,thez,kerokeroppi,pika,pika,1,bracket,lf,1,5
2016,goml,thez,kerokeroppi,pika,pika,1,bracket,lf,2,5
2016,goml,thez,kerokeroppi,pika,pika,1,bracket,lf,3,5
2016,goml,superboomfan,kerokeroppi,kirby,pika,1,bracket,wf,1,5
